,Project,Survey,Work_Area,Organization,Year,Month,Day,Hakai.ID,Date,Depth,Location.ID,Site_ID,Lat,Long,Season,Feature,Site_ID_Depth_Season,Site_ID_Depth_Date,CTD_depth,Conductivity,Temperature,Pressure,PAR,Fluorometry,Turbidity,Dissolved_O2,Salinity,Depth_feature,Label,Line_Out_Depth
838,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,8,15,VeDNA0081,2023-08-15,0,Inner,TFN8,49.3006186,-122.98694,Summer,NA,TFN8_Summer_0_2023,TFN8_NA_15.8.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,8,15,VeDNA0082,2023-08-15,28,Inner,TFN8,49.3006186,-122.98694,Summer,NA,TFN8_Summer_28_2023,TFN8_NA_15.8.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
874,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,11,22,VeDNA0120,2023-11-22,0,Inner,TFN8,49.3006186,-122.98694,Fall,NA,TFN8_Fall_0_2023,TFN8_NA_22.11.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
869,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,11,22,VeDNA0126,2023-11-22,NA,Inner,TFN8,49.3006186,-122.98694,Fall,NA,TFN8_Fall_bottom_2023,TFN8_NA_22.11.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
773,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,3,16,VeDNA0010,2023-03-16,0,Central,TFN9,49.2988075,-123.06707,Winter,NA,TFN9_Winter_0_2023,TFN9_NA_16.3.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
770,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,3,16,VeDNA0011,2023-03-16,19.5,Central,TFN9,49.2988075,-123.06707,Winter,NA,TFN9_Winter_19.5_2023,TFN9_NA_16.3.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
806,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,5,16,VeDNA0044,2023-05-16,0,Central,TFN9,49.2988075,-123.06707,Spring,NA,TFN9_Spring_0_2023,TFN9_NA_16.5.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
802,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,5,16,VeDNA0045,2023-05-16,NA,Central,TFN9,49.2988075,-123.06707,Spring,NA,TFN9_Spring_bottom_2023,TFN9_NA_16.5.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
839,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,8,15,VeDNA0086,2023-08-15,0,Central,TFN9,49.2988075,-123.06707,Summer,NA,TFN9_Summer_0_2023,TFN9_NA_15.8.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,8,15,VeDNA0087,2023-08-15,18,Central,TFN9,49.2988075,-123.06707,Summer,NA,TFN9_Summer_18_2023,TFN9_NA_15.8.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,11,22,VeDNA0123,2023-11-22,0,Central,TFN9,49.2988075,-123.06707,Fall,NA,TFN9_Fall_0_2023,TFN9_NA_22.11.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
870,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,11,22,VeDNA0128,2023-11-22,NA,Central,TFN9,49.2988075,-123.06707,Fall,NA,TFN9_Fall_bottom_2023,TFN9_NA_22.11.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,OCEANOGRAPHY,HISTORICAL,QUADRA,HAKAI,2019,6,24,QMIC3401,2019-06-24,100,Toba,TO2,50.3383,-124.735,Summer,100m,TO2_Summer_100m_2019,TO2_100m_24.6.2019,99.127,32.82005,9.0869,100,-0.581,0.1232,1.061,2.915,30.3857,100m,TO2_100_3,100
682,OCEANOGRAPHY,HISTORICAL,QUADRA,HAKAI,2019,6,24,QMIC3399,2019-06-24,10,Toba,TO2,50.3383,-124.735,Summer,10m,TO2_Summer_10m_2019,TO2_10m_24.6.2019,9.945,34.12479,13.6849,10,-0.547,2.1914,1.478,7.5663,28.0516,top_10m,TO2_10_3,10
681,OCEANOGRAPHY,HISTORICAL,QUADRA,HAKAI,2019,6,24,QMIC3398,2019-06-24,5,Toba,TO2,50.3383,-124.735,Summer,5m,TO2_Summer_5m_2019,TO2_5m_24.6.2019,4.952,26.95939,17.9608,5,-0.547,0.5117,1.393,7.4887,19.4271,top_10m,TO2_5_3,5
684,OCEANOGRAPHY,HISTORICAL,QUADRA,HAKAI,2019,6,24,QMIC3402,2019-06-24,240,Toba,TO2,50.3383,-124.735,Summer,bottom,TO2_Summer_bottom_2019,TO2_bottom_24.6.2019,232.449,32.96146,8.8675,235,-0.819,0.1083,1.069,3.5799,30.6626,bottom,TO2_240_3,240
680,OCEANOGRAPHY,HISTORICAL,QUADRA,HAKAI,2019,6,24,QMIC3397,2019-06-24,0,Toba,TO2,50.3383,-124.735,Summer,Surface,TO2_Summer_Surface_2019,TO2_Surface_24.6.2019,3.272,18.56345,17.335,3,-0.547,0.2897,1.64,6.9411,13.1167,top_10m,TO2_0_3,0
83,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,1,31,FjeDNA065,2023-01-31,100,Toba,TO2A,50.35895,-124.70885,Winter,100m,TO2A_Winter_100m_2023,TO2A_100m_31.1.2023,99.12077916,32.79868986,8.936009032,100,0.316878229,0.080067057,0.238914957,1.985900491,30.49271086,100m,TO2A_100m_1,100
235,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,5,10,FjeDNA235,2023-05-10,100,Toba,TO2A,50.35895,-124.70885,Spring,100m,TO2A_Spring_100m_2023,TO2A_100m_10.5.2023,99.12270331,32.58712174,8.712670746,100,0.490575843,0.093170197,0.260908083,2.36417513,30.46587502,100m,TO2A_100m_1,100
762,NONE,HISTORICAL,QUADRA,HAKAI,2022,7,11,QMIC4915,2022-07-11,100,Toba,TO2A,50.35895,-124.70885,Summer,100m,TO2A_Summer_100m_2022,TO2A_100m_11.7.2022,99.119,32.569526,8.9641,100,0.000034815,0.12681,0.142,2.43,30.2329,100m,TO2A_100_1,100
514,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,8,21,FjeDNA522,2023-08-21,100,Toba,TO2A,50.35895,-124.70885,Summer,100m,TO2A_Summer_100m_2023,TO2A_100m_21.8.2023,100.1174872,32.58794099,8.783675778,101,0.673522271,0.081615108,0.212984368,1.709241591,30.40537537,100m,,100
605,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,11,14,FjeDNA614,2023-11-14,100,Toba,TO2A,50.35895,-124.70885,Fall,100m,TO2A_Fall_100m_2023,TO2A_100m_14.11.2023,100.0754813,32.63417814,8.834170127,NA,0.464102229,0.081229355,0.179946771,1.691310964,30.40990724,100m,,
81,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,1,31,FjeDNA063,2023-01-31,10,Toba,TO2A,50.35895,-124.70885,Winter,10m,TO2A_Winter_10m_2023,TO2A_10m_31.1.2023,9.888937555,29.67900667,6.980045048,10,10.60810957,1.189583373,0.247588887,5.851871093,28.9082057,top_10m,TO2A_10m_1,10
233,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,5,10,FjeDNA233,2023-05-10,10,Toba,TO2A,50.35895,-124.70885,Spring,10m,TO2A_Spring_10m_2023,TO2A_10m_10.5.2023,9.970466831,31.59224031,9.075270463,10,12.06080167,1.496169745,0.40416361,6.666620377,29.17599696,top_10m,TO2A_10m_1,10
481,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,8,21,FjeDNA489,2023-08-21,10,Toba,TO2A,50.35895,-124.70885,Summer,10m,TO2A_Summer_10m_2023,TO2A_10m_21.8.2023,10.91655996,32.56100993,10.88802736,11,37.2563625,1.202403519,0.22817051,4.954408399,28.69228631,top_10m,,10
603,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,11,14,FjeDNA612,2023-11-14,10,Toba,TO2A,50.35895,-124.70885,Fall,10m,TO2A_Fall_10m_2023,TO2A_10m_14.11.2023,9.92517856,32.03600221,10.04176651,NA,15.8646,0.399157847,0.181276953,4.893733779,28.84300208,top_10m,,
763,NONE,HISTORICAL,QUADRA,HAKAI,2022,7,11,QMIC4916,2022-07-11,30,Toba,TO2A,50.35895,-124.70885,Summer,30m,TO2A_Summer_30m_2022,TO2A_30m_11.7.2022,29.741,31.561243,9.7385,30,2.6219,0.21296,0.21,3.7774,28.602,10-deep,TO2A_30_1,30
86,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,1,31,FjeDNA068,2023-01-31,477.2192,Toba,TO2A,50.35895,-124.70885,Winter,bottom,TO2A_Winter_bottom_2023,TO2A_bottom_31.1.2023,469.4686621,33.737599,9.412748014,474,0.414288494,0.069648018,0.3703735,2.355853584,30.88884307,bottom,TO2A_bottom_1,477
238,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,5,10,FjeDNA238,2023-05-10,475.3968,Toba,TO2A,50.35895,-124.70885,Spring,bottom,TO2A_Spring_bottom_2023,TO2A_bottom_10.5.2023,472.6131539,32.92386879,8.614769741,477,0.470731189,0.072391315,0.319025382,3.339362059,30.74042389,bottom,TO2A_bottom_1,477
764,NONE,HISTORICAL,QUADRA,HAKAI,2022,7,11,QMIC4917,2022-07-11,300,Toba,TO2A,50.35895,-124.70885,Summer,bottom,TO2A_Summer_bottom_2022,TO2A_bottom_11.7.2022,297.212,32.953804,8.864,300,0.00004957,0.11796,0.151,2.6672,30.6302,bottom,TO2A_300_1,300
517,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,8,21,FjeDNA525,2023-08-21,469.2677,Toba,TO2A,50.35895,-124.70885,Summer,bottom,TO2A_Summer_bottom_2023,TO2A_bottom_21.8.2023,462.667732,33.34399482,9.040906978,467,0.551848487,0.07188674,0.213149369,2.526571328,30.80963197,bottom,,477
608,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,11,14,FjeDNA617,2023-11-14,477,Toba,TO2A,50.35895,-124.70885,Fall,bottom,TO2A_Fall_bottom_2023,TO2A_bottom_14.11.2023,476.2773532,33.6513831,9.30681263,NA,0.408261117,0.068818593,0.256217237,2.693057206,30.88935505,bottom,,
79,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,1,31,FjeDNA061,2023-01-31,0,Toba,TO2A,50.35895,-124.70885,Winter,Surface,TO2A_Winter_Surface_2023,TO2A_Surface_31.1.2023,1.939587651,29.433898,6.785035802,2,44.05441778,1.17625397,0.261638805,6.039339932,28.81120945,top_10m,TO2A_surface_1,0
231,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,5,10,FjeDNA231,2023-05-10,0,Toba,TO2A,50.35895,-124.70885,Spring,Surface,TO2A_Spring_Surface_2023,TO2A_Surface_10.5.2023,1.983954821,25.27823624,11.90469937,2,63.21543857,2.863232275,4.899103594,9.641738177,21.15217284,top_10m,TO2A_surface_1,0
479,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,8,21,FjeDNA487,2023-08-21,0,Toba,TO2A,50.35895,-124.70885,Summer,Surface,TO2A_Summer_Surface_2023,TO2A_Surface_21.8.2023,0.939743578,26.63606612,17.15483889,1,853.55687,0.467417464,1.122196554,7.81833996,19.55435867,top_10m,,0
601,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,11,14,FjeDNA610,2023-11-14,0,Toba,TO2A,50.35895,-124.70885,Fall,Surface,TO2A_Fall_Surface_2023,TO2A_Surface_14.11.2023,1.949546205,29.05146102,9.325521944,NA,50.42221667,0.624354925,1.235907386,5.284070195,26.41232897,top_10m,,
93,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,1,31,FjeDNA075,2023-01-31,100,Toba,TO3A,50.41611,-124.653,Winter,100m,TO3A_Winter_100m_2023,TO3A_100m_31.1.2023,99.15059228,33.04692531,9.152357381,100,0.322681243,0.08415806,0.27831192,1.421917957,30.56243306,100m,TO3A_100m_1,100
245,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,5,10,FjeDNA245,2023-05-10,100,Toba,TO3A,50.41611,-124.653,Spring,100m,TO3A_Spring_100m_2023,TO3A_100m_10.5.2023,99.11555108,32.85470745,8.995839365,100,0.467003714,0.101207946,0.219562611,1.333075487,30.49911109,100m,TO3A_100m_1,100
757,NONE,HISTORICAL,QUADRA,HAKAI,2022,7,11,QMIC4910,2022-07-11,100,Toba,TO3A,50.41611,-124.653,Summer,100m,TO3A_Summer_100m_2022,TO3A_100m_11.7.2022,99.119,32.672734,9.1122,100,0.00004929,0.1264,0.165,2.1922,30.2133,100m,TO3A_100_1,100
524,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,8,21,FjeDNA532,2023-08-21,100,Toba,TO3A,50.41611,-124.653,Summer,100m,TO3A_Summer_100m_2023,TO3A_100m_21.8.2023,100.0846494,32.67327434,8.849327333,101,0.664638243,0.084588473,0.229931252,1.421375125,30.43727253,100m,,100
615,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,11,14,FjeDNA624,2023-11-14,100,Toba,TO3A,50.41611,-124.653,Fall,100m,TO3A_Fall_100m_2023,TO3A_100m_14.11.2023,100.0611592,32.63859205,8.836736481,NA,0.446123817,0.08380622,0.18023521,1.392256127,30.41227187,100m,,
91,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,1,31,FjeDNA073,2023-01-31,10,Toba,TO3A,50.41611,-124.653,Winter,10m,TO3A_Winter_10m_2023,TO3A_10m_31.1.2023,10.01323814,29.75183255,7.112730622,10,23.668672,1.3020806,0.24719888,5.744267455,28.87517725,top_10m,TO3A_10m_1,10
243,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,5,10,FjeDNA243,2023-05-10,10,Toba,TO3A,50.41611,-124.653,Spring,10m,TO3A_Spring_10m_2023,TO3A_10m_10.5.2023,9.940876632,31.38619483,8.669096636,10,14.80493182,1.522484909,0.684910073,6.166410542,29.29874383,top_10m,TO3A_10m_1,10
522,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,8,21,FjeDNA530,2023-08-21,10,Toba,TO3A,50.41611,-124.653,Summer,10m,TO3A_Summer_10m_2023,TO3A_10m_21.8.2023,10.91756273,32.50618129,10.74954646,11,43.74446364,0.958738934,0.231001267,5.427517808,28.74717564,top_10m,,10
613,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,11,14,FjeDNA622,2023-11-14,10,Toba,TO3A,50.41611,-124.653,Fall,10m,TO3A_Fall_10m_2023,TO3A_10m_14.11.2023,9.94515145,31.94018925,9.914773352,NA,34.45375333,0.463841926,0.182807784,4.60380805,28.84869318,top_10m,,
756,NONE,HISTORICAL,QUADRA,HAKAI,2022,7,11,QMIC4909,2022-07-11,30,Toba,TO3A,50.41611,-124.653,Summer,30m,TO3A_Summer_30m_2022,TO3A_30m_11.7.2022,29.741,31.512462,9.6739,30,2.8742,0.20543,0.163,4.0992,28.6044,10-deep,TO3A_30_1,30
96,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,1,31,FjeDNA078,2023-01-31,437.9751,Toba,TO3A,50.41611,-124.653,Winter,bottom,TO3A_Winter_bottom_2023,TO3A_bottom_31.1.2023,426.9424851,33.73746885,9.431928608,431,0.4166221,0.069841587,0.400676174,2.2701934,30.88987924,bottom,TO3A_bottom_1,438
248,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,5,10,FjeDNA248,2023-05-10,436.3044,Toba,TO3A,50.41611,-124.653,Spring,bottom,TO3A_Spring_bottom_2023,TO3A_bottom_10.5.2023,439.7045838,33.01852357,8.721189593,444,0.396413267,0.06970519,0.289190787,3.188092733,30.7601119,bottom,TO3A_bottom_1,438
758,NONE,HISTORICAL,QUADRA,HAKAI,2022,7,11,QMIC4911,2022-07-11,300,Toba,TO3A,50.41611,-124.653,Summer,bottom,TO3A_Summer_bottom_2022,TO3A_bottom_11.7.2022,297.212,33.105196,9.0156,300,0.000012137,0.1173,0.161,2.5398,30.6557,bottom,TO3A_300_1,300
527,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,8,21,FjeDNA535,2023-08-21,418.0896,Toba,TO3A,50.41611,-124.653,Summer,bottom,TO3A_Summer_bottom_2023,TO3A_bottom_21.8.2023,418.9243472,33.44614953,9.159151833,423,0.538352575,0.074298859,0.223849398,2.368503033,30.83058905,bottom,,438
618,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,11,14,FjeDNA627,2023-11-14,438,Toba,TO3A,50.41611,-124.653,Fall,bottom,TO3A_Fall_bottom_2023,TO3A_bottom_14.11.2023,434.8508683,33.24820321,8.940108131,NA,0.403407065,0.07108856,0.256483449,2.825347446,30.80973597,bottom,,
89,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,1,31,FjeDNA071,2023-01-31,0,Toba,TO3A,50.41611,-124.653,Winter,Surface,TO3A_Winter_Surface_2023,TO3A_Surface_31.1.2023,1.972293669,28.66975268,6.319664476,2,103.1077143,0.969675028,0.366892173,6.183929458,28.3704199,top_10m,TO3A_surface_1,0
241,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,5,10,FjeDNA241,2023-05-10,0,Toba,TO3A,50.41611,-124.653,Spring,Surface,TO3A_Spring_Surface_2023,TO3A_Surface_10.5.2023,1.995887082,21.1239359,10.80559413,2,326.1057571,2.342258854,4.623225999,9.532490812,17.88542915,top_10m,TO3A_surface_1,0
520,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,8,21,FjeDNA528,2023-08-21,0,Toba,TO3A,50.41611,-124.653,Summer,Surface,TO3A_Summer_Surface_2023,TO3A_Surface_21.8.2023,0.944652155,16.96311976,16.82542475,1,1123.18075,0.420167413,2.504918264,8.004103307,12.04311858,top_10m,,0
611,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,11,14,FjeDNA620,2023-11-14,0,Toba,TO3A,50.41611,-124.653,Fall,Surface,TO3A_Fall_Surface_2023,TO3A_Surface_14.11.2023,2.042397608,27.20510541,9.032436241,NA,199.26975,0.662678874,0.408095991,5.129203067,24.77273312,top_10m,,
103,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,1,31,FjeDNA085,2023-01-31,100,Toba,TO4A,50.42644,-124.51479,Winter,100m,TO4A_Winter_100m_2023,TO4A_100m_31.1.2023,99.08249837,32.94688776,9.122149463,100,0.273936917,0.080954081,0.291168412,1.194324336,30.48574084,100m,TO4A_100m_1,100
255,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,5,10,FjeDNA255,2023-05-10,100,Toba,TO4A,50.42644,-124.51479,Spring,100m,TO4A_Spring_100m_2023,TO4A_100m_10.5.2023,99.13983123,33.06141031,9.127884778,100,0.433327075,0.1041865,0.249552313,1.10260714,30.59825288,100m,TO4A_100m_1,100
752,NONE,HISTORICAL,QUADRA,HAKAI,2022,7,11,QMIC4905,2022-07-11,100,Toba,TO4A,50.42644,-124.51479,Summer,100m,TO4A_Summer_100m_2022,TO4A_100m_11.7.2022,99.119,32.817311,9.2315,100,0.00004377,0.12905,0.201,1.8149,30.2601,100m,TO4A_100_1,100
534,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,8,21,FjeDNA542,2023-08-21,100,Toba,TO4A,50.42644,-124.51479,Summer,100m,TO4A_Summer_100m_2023,TO4A_100m_21.8.2023,100.1539451,32.69574486,8.873854413,101,0.697456771,0.084306242,0.311386399,1.361925404,30.43941679,100m,,100
625,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,11,14,FjeDNA634,2023-11-14,100,Toba,TO4A,50.42644,-124.51479,Fall,100m,TO4A_Fall_100m_2023,TO4A_100m_14.11.2023,100.0873621,32.6743254,8.865073278,NA,0.425393183,0.086594182,0.226134817,1.138263859,30.42487155,100m,,
101,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,1,31,FjeDNA083,2023-01-31,10,Toba,TO4A,50.42644,-124.51479,Winter,10m,TO4A_Winter_10m_2023,TO4A_10m_31.1.2023,9.988149044,30.03905959,7.185338815,10,18.52950167,0.885527307,0.233320539,5.528167263,29.12174059,top_10m,TO4A_10m_1,10
253,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,5,10,FjeDNA253,2023-05-10,10,Toba,TO4A,50.42644,-124.51479,Spring,10m,TO4A_Spring_10m_2023,TO4A_10m_10.5.2023,9.867135469,31.19399374,8.435065519,10,35.041185,0.653000624,0.345762226,5.965496036,29.2938086,top_10m,TO4A_10m_1,10
532,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,8,21,FjeDNA540,2023-08-21,10,Toba,TO4A,50.42644,-124.51479,Summer,10m,TO4A_Summer_10m_2023,TO4A_10m_21.8.2023,10.90824727,32.38750391,10.66517753,11,26.03640778,0.54408744,0.441934414,6.21142581,28.69700714,top_10m,,10
623,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,11,14,FjeDNA632,2023-11-14,10,Toba,TO4A,50.42644,-124.51479,Fall,10m,TO4A_Fall_10m_2023,TO4A_10m_14.11.2023,10.87381604,31.85987407,9.801565,NA,24.82444,0.506823615,0.171564388,4.442732015,28.8584614,top_10m,,
750,NONE,HISTORICAL,QUADRA,HAKAI,2022,7,11,QMIC4903,2022-07-11,30,Toba,TO4A,50.42644,-124.51479,Summer,30m,TO4A_Summer_30m_2022,TO4A_30m_11.7.2022,29.741,31.16359,9.1385,30,1.8465,0.17504,0.21,3.6879,28.6796,10-deep,TO4A_30_1,30
106,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,1,31,FjeDNA088,2023-01-31,336.1252,Toba,TO4A,50.42644,-124.51479,Winter,bottom,TO4A_Winter_bottom_2023,TO4A_bottom_31.1.2023,332.9512881,33.46371315,9.219534713,336,0.318519724,0.071006507,0.362664204,2.199325368,30.83268257,bottom,TO4A_bottom_1,336
258,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,5,10,FjeDNA258,2023-05-10,336.3924,Toba,TO4A,50.42644,-124.51479,Spring,bottom,TO4A_Spring_bottom_2023,TO4A_bottom_10.5.2023,346.8596316,33.15553155,8.89391154,350,0.38389087,0.075754172,0.322075035,2.930537757,30.79144042,bottom,TO4A_bottom_1,336
753,NONE,HISTORICAL,QUADRA,HAKAI,2022,7,11,QMIC4906,2022-07-11,300,Toba,TO4A,50.42644,-124.51479,Summer,bottom,TO4A_Summer_bottom_2022,TO4A_bottom_11.7.2022,297.212,33.301266,9.2035,300,0.000083136,0.12912,0.402,1.7619,30.6954,bottom,TO4A_300_1,300
537,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,8,21,FjeDNA545,2023-08-21,340.6259,Toba,TO4A,50.42644,-124.51479,Summer,bottom,TO4A_Summer_bottom_2023,TO4A_bottom_21.8.2023,340.7304789,33.45845314,9.210514766,344,0.53941,0.07990357,0.53417286,1.985316976,30.8317279,bottom,,336
628,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,11,14,FjeDNA637,2023-11-14,336,Toba,TO4A,50.42644,-124.51479,Fall,bottom,TO4A_Fall_bottom_2023,TO4A_bottom_14.11.2023,336.8069617,33.11714456,8.859002952,NA,0.409891886,0.071307709,0.364887149,2.828629813,30.78611584,bottom,,
99,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,1,31,FjeDNA081,2023-01-31,0,Toba,TO4A,50.42644,-124.51479,Winter,Surface,TO4A_Winter_Surface_2023,TO4A_Surface_31.1.2023,1.969383708,29.17614981,6.533293683,2,73.14567429,0.845056005,0.293382082,5.955296055,28.74341774,top_10m,TO4A_surface_1,0
251,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,5,10,FjeDNA251,2023-05-10,0,Toba,TO4A,50.42644,-124.51479,Spring,Surface,TO4A_Spring_Surface_2023,TO4A_Surface_10.5.2023,2.035162012,28.74164616,10.64630672,2,185.7950667,2.763479913,2.051991848,8.617664724,25.16780724,top_10m,TO4A_surface_1,0
530,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,8,21,FjeDNA538,2023-08-21,0,Toba,TO4A,50.42644,-124.51479,Summer,Surface,TO4A_Summer_Surface_2023,TO4A_Surface_21.8.2023,0.914425208,9.143636157,15.89346542,1,1216.7392,0.234557478,6.304279793,7.887990149,6.316967932,top_10m,,0
621,NONE,FJORDS_BIODIVERSITY,QUADRA,HAKAI,2023,11,14,FjeDNA630,2023-11-14,0,Toba,TO4A,50.42644,-124.51479,Fall,Surface,TO4A_Fall_Surface_2023,TO4A_Surface_14.11.2023,1.8898337,28.31721855,9.199554048,NA,126.6917333,0.742975417,0.388111983,4.863637905,25.76894956,top_10m,,
687,OCEANOGRAPHY,HISTORICAL,QUADRA,HAKAI,2019,6,24,QMIC3405,2019-06-24,10,Toba,TO5,50.4633,-124.4,Summer,10m,TO5_Summer_10m_2019,TO5_10m_24.6.2019,9.946,33.21746,11.8962,10,-0.669,0.3163,1.922,7.6841,28.545,top_10m,TO5_10_3,10
688,OCEANOGRAPHY,HISTORICAL,QUADRA,HAKAI,2019,6,24,QMIC3406,2019-06-24,25,Toba,TO5,50.4633,-124.4,Summer,25m,TO5_Summer_25m_2019,TO5_25m_24.6.2019,24.708,31.56525,8.6626,25,-0.683,0.1246,1.4,3.4991,29.4829,10-deep,TO5_25_3,25
686,OCEANOGRAPHY,HISTORICAL,QUADRA,HAKAI,2019,6,24,QMIC3404,2019-06-24,5,Toba,TO5,50.4633,-124.4,Summer,5m,TO5_Summer_5m_2019,TO5_5m_24.6.2019,4.902,33.09117,14.8036,5,-0.669,0.4871,2.851,8.1312,26.3463,top_10m,TO5_5_3,5
689,OCEANOGRAPHY,HISTORICAL,QUADRA,HAKAI,2019,6,24,QMIC3407,2019-06-24,90,Toba,TO5,50.4633,-124.4,Summer,87m,TO5_Summer_87m_2019,TO5_87m_24.6.2019,86.22,33.04201,9.3274,87,-0.748,0.1191,1.177,1.266,30.4136,10-deep,TO5_90_3,90
685,OCEANOGRAPHY,HISTORICAL,QUADRA,HAKAI,2019,6,24,QMIC3403,2019-06-24,0,Toba,TO5,50.4633,-124.4,Summer,Surface,TO5_Summer_Surface_2019,TO5_Surface_24.6.2019,1.031,0.25331,12.4529,1,-0.662,0.162,18.317,8.2662,0.1601,top_10m,TO5_0_3,0
787,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,3,17,VeDNA0012,2023-03-17,0,Outer,U01,49.2664007,-123.27476,Winter,NA,U01_Winter_0_2023,U01_NA_17.3.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
824,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,5,18,VeDNA0048,2023-05-18,0,Outer,U01,49.2664007,-123.27476,Spring,NA,U01_Spring_0_2023,U01_NA_18.5.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
